Start_Name,Start_Lat,Start_Lon,End_Name,End_Lat,End_Lon,Traffic_Condition,Distance_km,Travel_Time_Mobil_min,Travel_Time_Motor_min
Surabaya Town Square,-7.290116,112.734558,Grand City Mall,-7.261414,112.751639,macet,5.261242,21.044968,15.783726000000001
Surabaya Town Square,-7.290116,112.734558,Terminal Bungurasih,-7.345473,112.742177,lancar,7.408260999999999,8.889913199999999,7.408260999999999
Surabaya Town Square,-7.290116,112.734558,Terminal Bungurasih,-7.345473,112.742177,sedang,7.408260999999999,14.816521999999997,11.112391499999998
Surabaya Town Square,-7.290116,112.734558,Terminal Bungurasih,-7.345473,112.742177,macet,7.408260999999999,29.633043999999995,22.224782999999995
Surabaya Town Square,-7.290116,112.734558,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,10.532428000000003,12.638913600000004,10.532428000000003
Surabaya Town Square,-7.290116,112.734558,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,10.532428000000003,21.064856000000006,15.798642000000005
Surabaya Town Square,-7.290116,112.734558,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,10.532428000000003,42.12971200000001,31.59728400000001
Surabaya Town Square,-7.290116,112.734558,Galaxy Mall,-7.273925,112.779602,lancar,7.137269999999999,8.564724,7.137269999999999
Surabaya Town Square,-7.290116,112.734558,Galaxy Mall,-7.273925,112.779602,sedang,7.137269999999999,14.274539999999998,10.705904999999998
Surabaya Town Square,-7.290116,112.734558,Galaxy Mall,-7.273925,112.779602,macet,7.137269999999999,28.549079999999996,21.411809999999996
Surabaya Town Square,-7.290116,112.734558,Pakuwon Mall,-7.291418,112.677844,lancar,7.375101,8.8501212,7.375101
Surabaya Town Square,-7.290116,112.734558,Pakuwon Mall,-7.291418,112.677844,sedang,7.375101,14.750202,11.0626515
Surabaya Town Square,-7.290116,112.734558,Pakuwon Mall,-7.291418,112.677844,macet,7.375101,29.500404,22.125303
Surabaya Town Square,-7.290116,112.734558,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,12.942092,15.530510399999999,12.942092
Surabaya Town Square,-7.290116,112.734558,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,12.942092,25.884184,19.413138
Surabaya Town Square,-7.290116,112.734558,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,12.942092,51.768368,38.826276
Grand City Mall,-7.261414,112.751639,Stasiun Gubeng,-7.257472,112.752088,lancar,1.054908,1.2658896,1.054908
Grand City Mall,-7.261414,112.751639,Stasiun Gubeng,-7.257472,112.752088,sedang,1.054908,2.109816,1.5823619999999998
Grand City Mall,-7.261414,112.751639,Stasiun Gubeng,-7.257472,112.752088,macet,1.054908,4.219632,3.1647239999999996
Grand City Mall,-7.261414,112.751639,Tunjungan Plaza,-7.266735,112.736115,lancar,3.5121820000000006,4.214618400000001,3.5121820000000006
Grand City Mall,-7.261414,112.751639,Tunjungan Plaza,-7.266735,112.736115,sedang,3.5121820000000006,7.024364000000001,5.268273000000001
Grand City Mall,-7.261414,112.751639,Tunjungan Plaza,-7.266735,112.736115,macet,3.5121820000000006,14.048728000000002,10.536546000000001
Grand City Mall,-7.261414,112.751639,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,4.259966,5.1119592,4.259966
Grand City Mall,-7.261414,112.751639,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,4.259966,8.519932,6.3899490000000005
Grand City Mall,-7.261414,112.751639,Kebun Binatang Surabaya,-7.290215,112.735337,macet,4.259966,17.039864,12.779898000000001
Grand City Mall,-7.261414,112.751639,Surabaya Town Square,-7.290116,112.734558,lancar,4.259966,5.1119592,4.259966
Grand City Mall,-7.261414,112.751639,Surabaya Town Square,-7.290116,112.734558,sedang,4.259966,8.519932,6.3899490000000005
Grand City Mall,-7.261414,112.751639,Surabaya Town Square,-7.290116,112.734558,macet,4.259966,17.039864,12.779898000000001
Grand City Mall,-7.261414,112.751639,Terminal Bungurasih,-7.345473,112.742177,lancar,11.023522000000003,13.228226400000004,11.023522000000003
Grand City Mall,-7.261414,112.751639,Terminal Bungurasih,-7.345473,112.742177,sedang,11.023522000000003,22.047044000000007,16.535283000000007
Grand City Mall,-7.261414,112.751639,Terminal Bungurasih,-7.345473,112.742177,macet,11.023522000000003,44.09408800000001,33.070566000000014
Grand City Mall,-7.261414,112.751639,Pelabuhan Tanjung Perak,-7.203854,112.723741,lancar,8.314162999999997,9.976995599999995,8.314162999999997
Grand City Mall,-7.261414,112.751639,Pelabuhan Tanjung Perak,-7.203854,112.723741,sedang,8.314162999999997,16.628325999999994,12.471244499999996
Grand City Mall,-7.261414,112.751639,Pelabuhan Tanjung Perak,-7.203854,112.723741,macet,8.314162999999997,33.25665199999999,24.94248899999999
Grand City Mall,-7.261414,112.751639,Galaxy Mall,-7.273925,112.779602,lancar,5.113764999999999,6.136517999999999,5.113764999999999
Grand City Mall,-7.261414,112.751639,Galaxy Mall,-7.273925,112.779602,sedang,5.113764999999999,10.227529999999998,7.6706474999999985
Grand City Mall,-7.261414,112.751639,Galaxy Mall,-7.273925,112.779602,macet,5.113764999999999,20.455059999999996,15.341294999999997
Grand City Mall,-7.261414,112.751639,Pakuwon Mall,-7.291418,112.677844,lancar,11.124238000000002,13.349085600000002,11.124238000000002
Grand City Mall,-7.261414,112.751639,Pakuwon Mall,-7.291418,112.677844,sedang,11.124238000000002,22.248476000000004,16.686357
Grand City Mall,-7.261414,112.751639,Pakuwon Mall,-7.291418,112.677844,macet,11.124238000000002,44.49695200000001,33.372714
Grand City Mall,-7.261414,112.751639,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,16.037046999999998,19.244456399999997,16.037046999999998
Grand City Mall,-7.261414,112.751639,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,16.037046999999998,32.074093999999995,24.055570499999995
Grand City Mall,-7.261414,112.751639,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,16.037046999999998,64.14818799999999,48.11114099999999
Terminal Bungurasih,-7.345473,112.742177,Stasiun Gubeng,-7.257472,112.752088,lancar,12.568523000000003,15.082227600000005,12.568523000000003
Terminal Bungurasih,-7.345473,112.742177,Stasiun Gubeng,-7.257472,112.752088,sedang,12.568523000000003,25.137046000000005,18.852784500000006
Terminal Bungurasih,-7.345473,112.742177,Stasiun Gubeng,-7.257472,112.752088,macet,12.568523000000003,50.27409200000001,37.70556900000001
Terminal Bungurasih,-7.345473,112.742177,Tunjungan Plaza,-7.266735,112.736115,lancar,11.036758000000004,13.244109600000005,11.036758000000004
Terminal Bungurasih,-7.345473,112.742177,Tunjungan Plaza,-7.266735,112.736115,sedang,11.036758000000004,22.07351600000001,16.555137000000006
Terminal Bungurasih,-7.345473,112.742177,Tunjungan Plaza,-7.266735,112.736115,macet,11.036758000000004,44.14703200000002,33.11027400000001
Terminal Bungurasih,-7.345473,112.742177,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,8.122460000000002,9.746952000000002,8.122460000000002
Terminal Bungurasih,-7.345473,112.742177,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,8.122460000000002,16.244920000000004,12.183690000000004
Terminal Bungurasih,-7.345473,112.742177,Kebun Binatang Surabaya,-7.290215,112.735337,macet,8.122460000000002,32.48984000000001,24.367380000000008
Terminal Bungurasih,-7.345473,112.742177,Surabaya Town Square,-7.290116,112.734558,lancar,8.122460000000002,9.746952000000002,8.122460000000002
Terminal Bungurasih,-7.345473,112.742177,Surabaya Town Square,-7.290116,112.734558,sedang,8.122460000000002,16.244920000000004,12.183690000000004
Terminal Bungurasih,-7.345473,112.742177,Surabaya Town Square,-7.290116,112.734558,macet,8.122460000000002,32.48984000000001,24.367380000000008
Terminal Bungurasih,-7.345473,112.742177,Grand City Mall,-7.261414,112.751639,lancar,12.788282000000002,15.345938400000005,12.788282000000002
Terminal Bungurasih,-7.345473,112.742177,Grand City Mall,-7.261414,112.751639,sedang,12.788282000000002,25.576564000000005,19.182423000000004
Terminal Bungurasih,-7.345473,112.742177,Grand City Mall,-7.261414,112.751639,macet,12.788282000000002,51.15312800000001,38.36484600000001
